Arthur_Henry_Williams      Co-operative_Commonwealth_Federation
Béla_Turi-Kovács      Independent_Smallholders,_Agrarian_Workers_and_Civic_Party

Béla_Zsedényi      Civic_Democratic_Party_(Hungary)

Béla_Zsedényi      Hungarian_Independence_Party

Bérengère_Poletti      Union_for_a_Popular_Movement

Børge_Brende      Conservative_Party_(Norway)

Bùi_Quang_Vinh      Communist_Party_of_Vietnam

Büdragchaagiin_Dash-Yondon      Mongolian_People's_Party

Bülent_Arınç      Welfare_Party

Bülent_Arınç      Justice_and_Development_Party_(Turkey)

Bülent_Arınç      Virtue_Party

Bülent_Ecevit      Republican_People's_Party_(Turkey)

Bülent_Ecevit      Democratic_Left_Party_(Turkey)

Bülent_Tüfenkci      Justice_and_Development_Party_(Turkey)

C.L._Bryant      Republican_Party_(United_States)

C.N._Ashwath_Narayan      Bharatiya_Janata_Party

C.P._Narayanan      Communist_Party_of_India_(Marxist)

C.R._Neelakandan      Aam_Aadmi_Party

C.T._Wilson      Democrat_(United_States)

C.W._Thompson      Democratic_Party_(United_States)

C._A._Bottolfsen      Republican_Party_(United_States)

C._A._Dharmapala      United_National_Party

C._A._Roberts      Democratic_Party_(United_States)

C._A._Robins      Republican_Party_(United_States)

C._A._Suriyaarachchi      Sri_Lanka_Freedom_Party

C._A._Suriyaarachchi      United_National_Party

C._Achutha_Menon      Communist_Party_of_India

C._Adam_Bittinger      Democratic_Party_(United_States)

C._Anthony_Muse      Democratic_Party_(United_States)

C._Arulampalam      Sri_Lanka_Freedom_Party

C._B._C._Warrier      Communist_Party_of_India_(Marxist)

C._B._Embry      Republican_Party_(United_States)

C._B._Ratnayake      Sri_Lanka_Freedom_Party

C._Ben_Ross      Democratic_Party_(United_States)

C._Boyden_Gray      Republican_Party_(United_States)

C._C._Young      Progressive_Party_(United_States,_1912)

C._C._Young      Republican_Party_(United_States)

C._Chandrakanthan      Tamil_National_Alliance

C._Chittibabu      Dravida_Munnetra_Kazhagam

C._D._Davidsmeyer      Republican_Party_(United_States)

C._D._Howe      Liberal_Party_of_Canada

C._Delores_Tucker      Democratic_Party_(United_States)

C._Denise_Marcelle      Democratic_Party_(United_States)

C._Divakaran      Communist_Party_of_India

C._Douglas_Dillon      Republican_Party_(United_States)

C._Douglass_Buck      Republican_Party_(United_States)

C._Doyle_Steele      Democratic_Party_(United_States)

C._E._%22Cap%22_Barham      Democratic_Party_(United_States)

C._E._Byrd      Democratic_Party_(United_States)

C._E._McIntosh      Democratic_Party_of_Wisconsin

C._Edward_Middlebrooks      Republican_Party_(United_States)

C._Ellis_Black      Republican_Party_(United_States)

C._Ellis_Moore      United_States_Republican_Party

C._Elmer_Anderson      Republican_Party_(United_States)

C._Everett_Koop      Republican_Party_(United_States)

C._F._Nelson_Pratt      Republican_Party_(United_States)

C._Fred_Chambers      Republican_Party_(United_States)

C._Fred_Jones      Democratic_Party_(United_States)

C._G._W._French      Republican_Party_(United_States)

C._Gnanasekharan      Indian_National_Congress

C._H._%22Sammy%22_Downs      Democratic_Party_(United_States)

C._H._Mohammed_Koya      Indian_Union_Muslim_League

C._H._Vijayashankar      Bharatiya_Janata_Party

C._Harding_Walker      Democratic_Party_(United_States)

C._Harrison_Mann      Democratic_Party_(United_States)

C._Henry_Glovsky      Republican_Party_(United_States)

C._Homer_Barrett      Republican_Party_(United_States)

C._J._Bolin      Democratic_Party_(United_States)

C._J._McLin      Democratic_Party_(United_States)

C._J._Prentiss      Democratic_Party_(United_States)

C._Jack_Ellis      Democratic_Party_(United_States)

C._Jasper_Bell      United_States_Democratic_Party

C._K._Chandrappan      Communist_Party_of_India

C._K._Jaffer_Sharief__INC-politician-stub__1      Indian_National_Congress

C._K._Nanu      Janata_Dal

C._K._Sadasivan      Communist_Party_of_India_(Marxist)

C._K._Saseendran      CPI(M)

C._Kanaka_Reddy      Telangana_Rashtra_Samithi

C._Kenneth_Powell      Republican_Party_(United_States)

C._Krishnan_(CPI-M)      Communist_Party_of_India_(Marxist)

C._Krishnan_(MDMK_politician)      Marumalarchi_Dravida_Munnetra_Kazhagam

C._Kuppusami      Dravida_Munnetra_Kazhagam

C._L._B._Rogers      People's_United_Party

C._L._B._Rogers      National_Independence_Party_(Belize)

C._L._McCrary      Democratic_Party_(United_States)

C._L._Ruala      Indian_National_Congress

C._L._Schmitt      Democratic_Party_(United_States)

C._Laxma_Reddy      Telangana_Rashtra_Samithi

C._M._Easterday      Silver_Republican

C._M._Padmanabhan_Nair      Socialist_Party_(India)

C._M._Ramesh      Telugu_Desam_Party

C._M._Stephen      Indian_National_Congress

C._Madhava_Reddy      Telugu_Desam_Party

C._Mammutty      Indian_Union_Muslim_League

C._Maxwell_Lane      Liberal_Party_of_Newfoundland_and_Labrador

C._Meyer_Zulick      Democratic_Party_(United_States)

C._Moyinkutty      Indian_Union_Muslim_League

C._Muthiah_Pillai      Indian_National_Congress

C._Muthuswamy_Gounder      Swatantra_Party

C._N._Annadurai      Dravida_Munnetra_Kazhagam

C._N._Annadurai      Justice_party_(India)

C._N._Balakrishnan      Indian_National_Congress

C._N._Jayadevan      Communist_Party_of_India

C._N._Visvanathan      All_India_Anna_Dravida_Munnetra_Kazhagam

C._Narayanaswamy      Indian_National_Congress

C._Narayanaswamy      Janata_Dal

C._Narayanaswamy      Janata_Party

C._Narayanaswamy      Janata_Dal_(Secular)

C._Narayanaswamy__INC-politician-stub__1      Indian_National_Congress

C._Natesa_Mudaliar      Justice_Party_(India)

C._O'Conor_Goolrick      Democratic_Party_(United_States)

C._O._Simpkins_Sr.      Democratic_Party_(United_States)

C._Odumegwu_Ojukwu      All_Progressives_Grand_Alliance

C._Odumegwu_Ojukwu      National_Party_of_Nigeria

C._P._Joshi      Indian_National_Congress

C._P._Mohammed      Indian_National_Congress

C._P._Newton      Democratic_Party_(United_States)

C._P._Radhakrishnan      Bharatiya_Janata_Party

C._P._Ramaswami_Iyer      Indian_National_Congress

C._P._Sinha      Janata_Dal_(United)

C._P._Thakur      Bharatiya_Janata_Party

C._P._Yogeshwar      Indian_National_Congress

C._P._Yogeshwar      Independent_politician

C._P._Yogeshwar      Samajwadi_Party

C._P._Yogeshwar      Bharatiya_Janata_Party

C._P._de_Silva      Sri_Lanka_Freedom_Party

C._P._de_Silva      United_National_Party

C._Palanimuthu      Indian_National_Congress

C._Pope_Caldwell      United_States_Democratic_Party

C._R._Hawkins      Republican_Party_(United_States)

C._R._Iyyunni      Indian_National_Congress

C._R._Narasimhan      Indian_National_Congress

C._R._Pattabhiraman      Indian_National_Congress

C._R._Ramaswamy      Indian_National_Congress

C._R._Smith      Democratic_Party_(United_States)

C._Rajadurai      United_National_Party

C._Rajagopalachari      Swatantra_Party

C._Ramaswamy_Mudaliar      Indian_National_Congress

C._Rangarajan      Independent_(politician)

C._S._Hyman      Liberal_Party_of_Canada

C._S._Magaoay      Democratic_Party_(United_States)

C._S._Sujatha      Communist_Party_of_India_(Marxist)

C._S._Venkatachari      Indian_National_Congress

C._Sankar      Indian_National_Congress

C._Sankaran_Nair      Indian_National_Congress

C._Scott_Bounds      Republican_Party_(United_States)

C._Silvera      Indian_National_Congress

C._Sreenivaasan      All_India_Anna_Dravida_Munnetra_Kazhagam

C._Srinivasa_Iyengar      Indian_National_Congress

C._Sukirthan      Illankai_Tamil_Arasu_Kachchi

C._T._Ravi      Bharatiya_Janata_Party

C._V._K._Sivagnanam      Illankai_Tamil_Arasu_Kachchi

C._V._Padmarajan      Indian_National_Congress

C._V._Vigneswaran      Illankai_Tamil_Arasu_Kachchi

C._Vanniasingam      Illankai_Tamil_Arasu_Kachchi

C._Vijayabaskar      All_India_Anna_Dravida_Munnetra_Kazhagam

C._Virginia_Fields      Democratic_Party_(United_States)

C._W._Bowerman      Progressive_Party_(London)

C._W._Bowerman      Labour_Party_(UK)

C._W._E._Jennings      Democratic_Party_(United_States)

C._W._Melson      Republican_Party_(United_States)

C._W._W._Kannangara      Ceylon_National_Congress

C._Welborn_Daniel      Democratic_Party_(United_States)

C._William_O'Neill      United_States_Republican_Party

C._Z._Guest      Republican_Party_(United_States)

C_B_Geetha      Indian_National_Congress

C_B_Geetha__INC-politician-stub__1      Indian_National_Congress

Cabell_Breckinridge      Democratic-Republican_Party

Caddy_McKeown      Democratic_Party_(United_States)

Cadwallader_C._Washburn      United_States_Republican_Party

Caesar_Antoine      Republican_Party_(United_States)

Caesar_Augustus_Rodney      Democratic-Republican_Party_(United_States)

Café_Filho      Social_Progressive_Party

Cahit_Aral      Motherland_Party_(Turkey)

Cahit_Karakaş      Republican_People's_Party_(Turkey)

Cahit_Karakaş      Democratic_Left_Party_(Turkey)

Cahit_Karakaş      Populist_Party_(Turkey)

Cahit_Karakaş      Justice_Party_(Turkey)

Cai_Chang      Communist_Party_of_China

Cai_E      Progressive_Party_(China)

Cai_E      Tongmenghui

Cai_Ming_(politician)      Communist_Party_of_China

Cai_Mingzhao      Communist_Party_of_China

Cai_Qi      Communist_Party_of_China

Cai_Wu      Communist_Youth_League_of_China

Cai_Yingting      Communist_Party_of_China

Cain_Mathema      ZANU-PF

Cairine_Wilson      Liberal_Party_of_Canada

Caitlin_Halligan      Democratic_Party_(United_States)

Caitlyn_Jenner      Republican_Party_(United_States)

Caitríona_Ruane      Sinn_Féin

Cal_Anderson      Democratic_Party_(United_States)

Cal_Cunningham      Democratic_Party_(United_States)

Cal_Dallas      Progressive_Conservative_Association_of_Alberta

Cal_Dooley      Democratic_Party_(United_States)

Cal_Holman      Republican_Party_(United_States)

Cal_Ludeman      Republican_Party_of_Minnesota

Caldwell_Stewart      Progressive_Conservative_Party_of_Canada

Caldwell_Stewart      Conservative_(1867-1942)

Cale_Case      Republican_Party_(United_States)

Cale_Keable      Democratic_Party_(United_States)

Caleb_Ayer      Maine_Democratic_Party

Caleb_Baker      Democratic-Republican

Caleb_Blood_Smith      Whig_Party_(United_States)

Caleb_Blood_Smith      Republican_Party_(United_States)

Caleb_Cushing      Democratic-Republican_Party

Caleb_Cushing      Whig_Party_(United_States)

Caleb_Cushing      National_Republican_Party

Caleb_Cushing      Democratic_Party_(United_States)

Caleb_Ellis      Federalist_Party_(United_States)

Caleb_Hopkins_(Upper_Canada)      Clear_Grits

Caleb_Jones_(politician)      Republican_Party_(United_States)

Caleb_Lyon      Republican_Party_(United_States)

Caleb_P._Barns      Democratic_Party_(United_States)

Caleb_P._Bennett      Democratic_Party_(United_States)

Caleb_Powers      Republican_Party_(United_States)

Caleb_R._Layton      Republican_Party_(United_States)

Caleb_Rodney      Federalist_Party_(United_States)

Caleb_S._Layton      Federalist_Party_(United_States)

Caleb_S._Layton      United_States_Whig_Party

Caleb_S._Layton      Republican_Party_(United_States)

Caleb_Stetson      Democratic_Party_(United_States)

Caleb_Strong      Federalist_Party_(United_States)

Caleb_Wright      Liberal_Party_(UK)

Calhoun_Allen      Republican_Party_(United_States)

Callista_Chimombo      Democratic_Progressive_Party_(Malawi)

Callista_Gingrich      United_States_Republican_Party

Callum_McCaig      Scottish_National_Party

Calum_Kerr      Scottish_National_Party

Calum_MacDonald_(politician)      Labour_Party_(UK)

Calvary_Morris      Whig_Party_(United_States)

Calvin_B._Taylor      Democratic_Party_(United_States)

Calvin_Ball,_III      Democratic_Party_(United_States)

Calvin_Barton      Republican_Party_(United_States)

Calvin_Britain      Democratic_Party_(United_States)

Calvin_C._Chaffee      Know_Nothing

Calvin_C._Chaffee      Republican_Party_(United_States)

Calvin_C._Johnson      Democratic_Party_(United_States)

Calvin_Coolidge      Republican_Party_(United_States)

Calvin_L._Rampton      United_States_Democratic_Party

Calvin_Lee      Progressive_Conservative_Association_of_Alberta

Calvin_Paige      Republican_Party_(United_States)

Calvin_Peach      Progressive_Conservative_Party_of_Newfoundland_and_Labrador

Calvin_Potter      Democratic_Party_of_Wisconsin

Calvin_S._Brice      Democratic_Party_(United_States)

Calvin_Say      Democratic_Party_(United_States)

Calvin_Smyre      Democratic_Party_(United_States)

Calvin_T._Hulburd      Democratic_Party_(United_States)

Calvin_T._Hulburd      Republican_Party_(United_States)

Calvin_Willard_Gilfillan      Republican_Party_(United_States)

Calvin_Willey      National_Republican_Party

Cam_Broten      Saskatchewan_New_Democratic_Party

Cam_Calder      New_Zealand_National_Party

Cam_Gordon      Green_Party_of_Minnesota

Cam_Jackson      Progressive_Conservative_Party_of_Ontario

Cam_Kirby      Progressive_Conservative_Association_of_Alberta

Cam_Ward_(politician)      Republican_Party_(United_States)

Cam_Westhead      Alberta_New_Democratic_Party

Cambell_Nalder      National_Party_of_Western_Australia

Camera_Bartolotta      Republican_Party_(United_States)

Cameron_A._Morrison      Democratic_Party_(United_States)

Cameron_Buchanan_(politician)      Scottish_Conservative_Party

Cameron_DeJong      Republican_Party_(United_States)

Cameron_Dick      Australian_Labor_Party

Cameron_Friesen      Manitoba_Progressive_Conservative_Party

Cameron_Gull      Liberal_Unionist_Party

Cameron_Henry      Republican_Party_(United_States)

Cameron_Kerry      Democratic_Party_(United_States)

Cameron_Murphy      Australian_Labor_Party

Cameron_Ross_McIntosh      Liberal_Party_of_Canada

Cameron_S._Brown      Republican_Party_(United_States)

Cameron_Smyth      Republican_Party_(United_States)

Cameron_Thompson      Liberal_Party_of_Australia

Camiel_Eurlings      Christian_Democratic_Appeal

Camil_Bouchard      Parti_Québécois

Camila_Merino      Independent_(politician)

Camila_Vallejo      Communist_Youth_of_Chile

Camilla_Cavendish,_Baroness_Cavendish_of_Little_Venice      Conservative_Party_(UK)

Camilla_Gunell      Åland_Social_Democrats

Camille-Eugène_Pouliot      Union_Nationale_(Quebec)

Camille_Bennett      Democratic_Party_(United_States)

Camille_Chamoun      National_Liberal_Party_(Lebanon)

Camille_Chamoun      Constitutional_Bloc_(Lebanon)

Camille_Chautemps      Republican,_Radical_and_Radical-Socialist_Party

Camille_Côté      Union_Nationale_(Quebec)

Camille_Gravel      Democratic_Party_(United_States)

Camille_Huysmans      Belgian_Socialist_Party

Camille_Laurin      Parti_Québécois

Camille_Mather      British_Columbia_New_Democratic_Party

Camille_Piché      Liberal_Party_of_Canada

Camille_Roy      Union_Nationale_(Quebec)

Camille_Thériault      Liberal_Party_of_New_Brunswick

Camille_Y._Lilly      Democratic_Party_(United_States)

Camille_de_Rocca_Serra      Union_for_a_Popular_Movement

Camille_de_Tornaco      Liberal_Party_(Belgium)

Camillo_Benso,_Count_of_Cavour      Historical_Right

Camillo_Benso,_Count_of_Cavour      Moderate_Party_(Italy)

Camillus_Glynn      Fianna_Fáil

Camilo_Ballesteros      Communist_Youth_of_Chile

Camilo_González      Independent_Democratic_Pole

Camilo_Nogueira_Román      Galician_Nationalist_Bloc

Camilo_Osías      Liberal_Party_(Philippines)

Camilo_Osías      Nacionalista_Party_(Philippines)

Camilo_Sabio      Lakas-CMD

Camilo_Santana      Worker's_Party_(Brazil)

Campbell_C._Hyatt      Republican_Party_(United_States)

Campbell_Calder      Ontario_Liberal_Party

Campbell_Cavasso      Republican_Party_(United_States)

Campbell_Martin      Scottish_National_Party

Campbell_Millar      Progressive_Conservative_Party_of_Canada

Campbell_Newman      Liberal_National_Party_of_Queensland

Canaan_Banana      ZANU

Candan_Yüceer      Republican_People's_Party_(Turkey)

Candice_Bergen_(politician)      Conservative_Party_of_Canada

Candice_Miller      Republican_Party_(United_States)

Candide_Rochefort      Union_Nationale_(Quebec)

Candide_Rochefort      Action_libérale_nationale

Candy_Atherton      Labour_Party_(UK)

Candy_Broad      Australian_Labor_Party

Candy_Carson      Republican_Party_(United_States)

Candy_Ezzell      Republican_Party_(United_States)

Candy_Ruff      Democratic_Party_(United_States)

Cao_Gangchuan      Communist_Party_of_China

Cao_Jianfang      Communist_Party_of_China

Cao_Jianliao      Communist_Party_of_China

Cao_Keming      Communist_Party_of_China

Cao_Kun      Zhili_clique

Caoimhe_Archibald      Sinn_Féin

Caoimhghín_Ó_Caoláin      Sinn_Féin

Cap_Dierks      Non-partisan

Capell_L._Weems      Republican_Party_(United_States)

Capri_Cafaro      Democratic_Party_(United_States)

Capricia_Marshall      Democratic_Party_(United_States)

Captain_Beany      New_Millennium_Bean_Party

Captan_Jack_Wyly      Democratic_Party_(United_States)
