%22Big%22_Donnie_MacLeod Progressive_Conservative_Association_of_Nova_Scotia

Giuliano_Pisapia Left_Ecology_Freedom

Giuliano_Pisapia Independent_

Giuliano_Poletti Independent_

Giuliano_Urbani Forza_Italia

Giulio_Andreotti Christian_Democracy_

Giulio_Andreotti Independent_

Giulio_Andreotti Italian_People's_Party_

Giulio_Andreotti European_Democracy

Giulio_Andreotti Union_of_the_Centre_

Giulio_Carlo_Argan Italian_Communist_Party

Giulio_Carlo_Argan Independent_Left_

Giulio_Carlo_Argan National_Fascist_Party

Giulio_Terzi_di_Sant'Agata Independent_

Giulio_Terzi_di_Sant'Agata Brothers_of_Italy

Giulio_Tremonti Italian_Socialist_Party

Giulio_Tremonti Labour_and_Freedom_List

Giulio_Tremonti Forza_Italia

Giulio_Tremonti Independent_politician

Giulio_Tremonti Segni_Pact

Giulio_Tremonti The_People_of_Freedom

Giuma_Ahmed_Atigha Independent_

Giuseppe_Alessi Christian_Democracy_

Giuseppe_Alessi Rebirth_of_Christian_Democracy

Giuseppe_Alessi Italian_People's_Party_

Giuseppe_Alessi Christian_Democracy_

Giuseppe_Bottai Fasci_Italiani_di_Combattimento

Giuseppe_Bottai National_Fascist_Party

Giuseppe_Caron Christian_Democracy_

Giuseppe_Ciarrapico The_People_of_Freedom

Giuseppe_Cossiga Brothers_of_Italy

Giuseppe_Cossiga The_People_of_Freedom

Giuseppe_Cossiga Forza_Italia_

Giuseppe_Drago Christian_Democracy_

Giuseppe_Falcomatà Democratic_Party_

Giuseppe_Fioroni Democratic_Party_

Giuseppe_Garibaldi Young_Italy_

Giuseppe_Garibaldi The_Extreme

Giuseppe_Garibaldi Historical_Left

Giuseppe_Garibaldi Action_Party_

Giuseppe_Medici Christian_Democracy_

Giuseppe_Natoli Historical_Right

Giuseppe_Pella Christian_Democracy_

Giuseppe_Petrilli Christian_Democracy_

Giuseppe_Pisanu Civic_Choice

Giuseppe_Sala Democratic_Party_

Giuseppe_Saracco Historical_Left

Giuseppe_Saragat Italian_Democratic_Socialist_Party

Giuseppe_Saragat Italian_Socialist_Party

Giuseppe_Saragat United_Socialist_Party_

Giuseppe_Scopelliti New_Centre-right

Giuseppe_Tatarella National_Alliance_

Giuseppe_Tatarella Italian_Social_Movement

Giuseppe_Zanardelli Dissident_left-wing

Giuseppe_Zanardelli Historical_Left

Givi_Targamadze United_National_Movement_

Giyannedra_Prasad Fiji_Labour_Party

Giz_Watson Greens_Western_Australia

Gjergji_Papa Democratic_Party_of_Albania

Gjok_Uldedaj Democratic_Party_of_Albania

Gjorge_Ivanov Internal_Macedonian_Revolutionary_Organization_–_Democratic_Party_for_Macedonian_National_Unity

Gladson_Cameli Progressive_

Gladstone_Ferrie Liberal_Party_of_Canada

Gladwin_Kotelawala United_National_Party

Gladys_A._Robinson Democratic_Party_

Gladys_Asmah New_Patriotic_Party

Gladys_Berejiklian Liberal_Party_of_Australia

Gladys_Bustamante Jamaica_Labour_Party

Gladys_Kokorwe Botswana_Democratic_Party

Gladys_María_Bejerano_Portela Communist_Party_of_Cuba

Gladys_Porter Progressive_Conservative_Association_of_Nova_Scotia

Gladys_Pyle Republican_Party_

Gladys_Spellman Democratic_Party_

Gladys_Strum Co-operative_Commonwealth_Federation

Glafcos_Clerides Democratic_Rally

Glafcos_Clerides Eniaion

Glauco_Sansovini Sammarinese_National_Alliance

Glauk_Konjufca Vetëvendosje!

Gleason_Belzile Liberal_Party_of_Canada

Gleb_Yakunin Democratic_Choice_of_Russia

Glee_S._Smith,_Jr. Republican_Party_

Gleisi_Hoffmann Workers'_Party_

Glen_Abernethy Consensus_government

Glen_Bradley Republican_Party_

Glen_Browder Democratic_Party_

Glen_Clark British_Columbia_New_Democratic_Party

Glen_Clegg Progressive_Conservative_Association_of_Alberta

Glen_D._Johnson Democratic_Party_

Glen_D._Johnson,_Jr. Democratic_Party_

Glen_Davies_ Australian_Labor_Party

Glen_Elmes Liberal_National_Party_of_Queensland

Glen_Froseth Republican_Party_

Glen_Gainer,_Jr. Democratic_Party_

Glen_Gainer_III Democratic_Party_

Glen_Glass Republican_Party_

Glen_Grell Republican_Party_

Glen_H._Taylor Democratic_Party_

Glen_Hart Saskatchewan_Party

Glen_Howard_Penner Liberal_Party_of_Saskatchewan

Glen_Johnston Social_Credit_Party_of_Alberta

Glen_Klippenstein Republican_Party_

Glen_Kolkmeyer Republican_Party_

Glen_Little_ Progressive_Conservative_Party_of_Newfoundland_and_Labrador

Glen_M._Bagnell Nova_Scotia_Liberal_Party

Glen_Massie Republican_Party_of_Iowa

Glen_Maxey Democratic_Party_

Glen_McPherson Saskatchewan_New_Democratic_Party

Glen_McPherson Saskatchewan_Liberal_Party

Glen_Meakem Republican_Party_

Glen_Milliner Australian_Labor_Party

Glen_Milliner__Australia-Labor-politician-stub__1 Australian_Labor_Party

Glen_Murray_ Ontario_Liberal_Party

Glen_Pearson Liberal_Party_of_Canada

Glen_Robertson Republican_Party_

Glen_Savoie Progressive_Conservative_Party_of_New_Brunswick

Glen_Sheil National_Party_of_Australia

Glen_Sturtevant Republican_Party_

Glen_Tait Progressive_Conservative_Party_of_New_Brunswick

Glen_Taylor Republican_Party_

Glenard_P._Lipscomb Republican_Party_

Glenda_Hood Republican_Party_

Glenda_Jackson Labour_Party_

Glenda_Ritz Democratic_Party_

Glenda_Ritz Republican_Party_

Glenis_Willmott Labour_Party_

Glenlyon_Campbell Conservative_Party_of_Canada_

Glenn_A._Burklund Republican_Party_

Glenn_Anderson_ Republican_Party_

Glenn_Andrews Republican_Party_

Glenn_Barr Vanguard_Progressive_Unionist_Party

Glenn_Beck Independent_politician

Glenn_Beck Republican_Party_

Glenn_Bedingfield Labour_Party_

Glenn_Brookes Liberal_Party_of_Australia

Glenn_Brookes Independent_

Glenn_Brooks Conservative_Party_of_Canada

Glenn_Butcher_ Australian_Labor_Party

Glenn_Butcher___Australia-Labor-politician-stub__1 Australian_Labor_Party

Glenn_Coffee Republican_Party_

Glenn_Cummings Democratic_Party_

Glenn_Cunningham_ Republican_Party_

Glenn_Cunningham_ United_States_Democratic_Party

Glenn_D._Broyles Republican_Party_

Glenn_Davis_ Republican_Party_

Glenn_E._Coolidge Republican_Party_

Glenn_E._Trowbridge Republican_Party_

Glenn_Ells Nova_Scotia_Liberal_Party

Glenn_English Democratic_Party_

Glenn_F._McConnell Republican_Party_

Glenn_G._Reese Democratic_Party_

Glenn_Goodart Democratic_Party_

Glenn_Grothman Republican_Party_

Glenn_Gruenhagen Republican_Party_of_Minnesota

Glenn_Hagel Saskatchewan_New_Democratic_Party

Glenn_Hart Yukon_Party

Glenn_Hegar Republican_Party_

Glenn_Hubbard_ Republican_Party_

Glenn_Ivey Democratic_Party_

Glenn_L._Howard Democratic_Party_

Glenn_Lazarus Palmer_United_Party

Glenn_Lazarus Independent_politician

Glenn_Littlejohn Progressive_Conservative_Party_of_Newfoundland_and_Labrador

Glenn_M._Anderson Democratic_Party_

Glenn_McLean Consensus_government

Glenn_Moniz Republican_Party_

Glenn_Nye Democratic_Party_

Glenn_Oder Republican_Party_

Glenn_Poshard Democratic_Party_

Glenn_Robert_Davis Republican_Party_

Glenn_Robertson British_Columbia_New_Democratic_Party

Glenn_Ross_ Independent_

Glenn_S._Anderson Democratic_Party_

Glenn_Sterle Australian_Labor_Party

Glenn_Taylor_ Alberta_Party

Glenn_Thibeault Ontario_Liberal_Party

Glenn_Thompson_ Republican_Party_

Glenn_Ticlo Bharatiya_Janata_Party

Glenn_Tobin Progressive_Conservative_Party_of_Newfoundland_and_Labrador

Glenn_Vaad Republican_Party_

Glenn_Wakai Democratic_Party_

Glenn_Walther Democratic_Party_

Glenn_van_Dijken Wildrose_Party

Glenvil_Hall Labor_Party_

Glenville_MacLachlan Social_Credit_Party_of_Alberta

Glenys_Godfrey Liberal_Party_of_Australia

Glenys_Kinnock,_Baroness_Kinnock_of_Holyhead Labour_Party_

Glenyys_Romanes Australian_Labor_Party

Gloria_Bejarano_Almada Social_Christian_Unity_Party

Gloria_De_Piero Labour_Party_

Gloria_Deukmejian Republican_Party_

Gloria_Fox Democratic_Party_

Gloria_Johnson_ Democratic_Party_

Gloria_La_Riva Party_for_Socialism_and_Liberation

Gloria_Macapagal_Arroyo Lakas–CMD_

Gloria_Macapagal_Arroyo Lakas–CMD

Gloria_Macapagal_Arroyo Laban_ng_Demokratikong_Pilipino

Gloria_Macapagal_Arroyo Kabalikat_ng_Malayang_Pilipino

Gloria_Molina Democratic_Party_

Gloria_Negrete_McLeod Democratic_Party_

Gloria_Romero_ Democratic_Party_

Gloria_Romero_Roses Democratic_Party_

Gloria_Salguero_Gross Nationalist_Republican_Alliance

Gloria_Schaffer Democratic_Party_

Gloria_Stella_Díaz Independent_Movement_of_Absolute_Renovation

Gloria_Stuart Democratic_Party_

Gloria_Tanner Democratic_Party_

Gloria_Tristani Democratic_Party_

Gloria_Valerín_Rodríguez Citizens'_Action_Party_

Gloria_Vaughn Republican_Party_

Glorimari_Jaime New_Progressive_Party_of_Puerto_Rico

Glover_H._Cary Democratic_Party_

Glovis_Reyes_Aglon Dominican_Revolutionary_Party

Glyde_Butler Australian_Labor_Party

Glyn_Davies_ Welsh_Conservative_Party

Glyn_Ford Labour_Party_

Glynis_Roberts National_United_Front_

Glynnis_Breytenbach Democratic_Alliance_

Gnassingbé_Eyadéma Rally_of_the_Togolese_People

Gobind_Singh_Deo Democratic_Action_Party

Gobinda_Chandra_Naskar Indian_National_Congress

Gobinda_Chandra_Naskar All_India_Trinamool_Congress

Godavarthi_Sri_Ramulu Telugu_Desam_Party

Godbless_Lema CHADEMA

Godelieve_Quisthoudt-Rowohl Christian_Democratic_Union_

Godfrey_Binaisa National_Resistance_Movement

Godfrey_Binaisa Uganda_People's_Congress

Godfrey_Binaisa Uganda_National_Congress

Godfrey_Binaisa Uganda_Patriotic_Movement

Godfrey_Bloom UK_Independence_Party

Godfrey_Bloom Independent_

Godfrey_G._Goodwin Minnesota_Republican_Party

Godfrey_Gitahi_Kariuki The_National_Alliance_

Godfrey_Huggins Reform_Party_

Godfrey_Huggins United_Federal_Party

Godfrey_Huggins United_Rhodesia_Party

Godfrey_Mgimwa Chama_Cha_Mapinduzi

Godfrey_Morgan_ National_Party_of_Australia

Godfrey_Samuelson Liberal_Party_

Godfrey_Smith People's_United_Party

Godfrey_Zambi Chama_Cha_Mapinduzi

Godfroy_Langlois Quebec_Liberal_Party

Godman_Irvine Conservative_Party_

Godswill_Akpabio People's_Democratic_Party_

Goedele_Vermeiren New_Flemish_Alliance

Goeff_Hansen Republican_Party_

Goff_Letts Country_Liberal_Party

Goff_Letts National_Party_of_Australia

Goh_Chok_Tong People's_Action_Party

Goh_Keng_Swee People's_Action_Party

Goh_Kun New_Korea_Party

Goh_Kun Democratic_Justice_Party

Goh_Kun Democratic_Party_

Goh_Leong_San Democratic_Action_Party

Goh_Meng_Seng Workers'_Party_of_Singapore

Goh_Meng_Seng People's_Power_Party_

Goh_Meng_Seng National_Solidarity_Party_

Gohar_Ayub_Khan Pakistan_Muslim_League

Gohar_Ayub_Khan Pakistan_Muslim_League_

Gohar_Ayub_Khan Tehrik-e-Istiqlal

Gohar_Ayub_Khan Pakistan_Muslim_League_

Gojko_Šušak Croatian_Democratic_Union

Gokaraju_Ganga_Raju Bharatiya_Janata_Party

Golam_Yazdani Indian_National_Congress

Golam_Yazdani__INC-politician-stub__1 Indian_National_Congress

Golap_Borbora Janata_Party

Golbery_do_Couto_e_Silva National_Renewal_Alliance

Golda_Meir Mapai

Golda_Meir Israeli_Labor_Party

Goldwin_Corlett_Elgie Progressive_Conservative_Party_of_Ontario

Goli_Ameri Republican_Party_

Gom_van_Strien Party_for_Freedom

Gombojavyn_Zandanshatar Mongolian_People's_Party

Gomer_Griffith_Smith Democratic_Party_

Gong_Qinggai Communist_Party_of_China

Gong_Weiguo Communist_Party_of_China

Gong_Zheng Communist_Party_of_China

Gonny_van_Oudenallen Groep_van_Oudenallen

Gonzalo_Barrios_ Acción_Democrática

Gonzalo_Payo_Subiza Union_of_the_Democratic_Centre_

Gonzalo_Sánchez_de_Lozada Revolutionary_Nationalist_Movement

Gonçalo_Ribeiro_Telles Earth_Party

Goodall_Gondwe Democratic_Progressive_Party_

Goodloe_Byron Democratic_Party_

Goodluck_Jonathan People's_Democratic_Party_

Goodluck_Ole-Medeye Chama_Cha_Mapinduzi

Goodwin_Knight Republican_Party_

Gooi_Hsiao-Leung People's_Justice_Party_

Gopal_Bhargava Bharatiya_Janata_Party

Gopal_Goyal_Kanda Haryana_Lokhit_Party

Gopal_Khanna Republican_Party_

Gopal_Meena Indian_National_Congress

Gopal_Meena__INC-politician-stub__1 Indian_National_Congress

Gopal_Narayan_Singh Bharatiya_Janata_Party

Gopal_Rai,_Nepal Nepali_Congress

Gopal_Shetty Bharatiya_Janata_Party

Gopal_Swarup_Pathak Independent_

Gopalrao_Patil Bharatiya_Janata_Party

Goparam_Meghwal Indian_National_Congress

Gopikishan_Bajoria Shiv_Sena

Gopinath_Gajapati Indian_National_Congress

Gopinath_Gajapati__INC-politician-stub__1 Indian_National_Congress

Gopinath_Munde Bhartiya_Janata_Party

Gopinathan_Pillai Praja_Socialist_Party

Gopinathan_Pillai Samyukta_Socialist_Party

Gorakh_Nath_Pandey Bahujan_Samaj_Party

Gorakh_Prasad_Jaiswal Bahujan_Samaj_Party

Goran_Bogdanović_ Democratic_Party_

Goran_Bogdanović_ New_Democratic_Party_

Goran_Hadžić League_of_Communists_of_Yugoslavia

Goran_Hadžić Serb_Democratic_Party_

Goran_Klemenčič Modern_Centre_Party

Goran_Knežević Democratic_Party_

Goran_Knežević Serbian_Progressive_Party

Gord_Brown Conservative_Party_of_Canada

Gord_Johns New_Democratic_Party

Gord_Mackintosh Manitoba_New_Democratic_Party

Gord_Miller_ Ontario_Liberal_Party

Gord_Mills Ontario_New_Democratic_Party

Gord_Perks New_Democratic_Party_of_Canada

Gordan_Jandroković Croatian_Democratic_Union

Gordan_Maras Social_Democratic_Party_of_Croatia

Gordana_Jankuloska Internal_Macedonian_Revolutionary_Organization_–_Democratic_Party_for_Macedonian_National_Unity

Gordana_Matković Democratic_Party_

Gordie_Gosse Nova_Scotia_New_Democratic_Party

Gordon_Adam Labour_Party_

Gordon_Aiken Progressive_Conservative_Party_of_Canada

Gordon_Anderson_ Australian_Labor_Party

Gordon_Atkinson_ Liberal_Party_of_Australia

Gordon_Atkinson_ Equality_Party_

Gordon_Bajnai Together_

Gordon_Balser Progressive_Conservative_Association_of_Nova_Scotia

Gordon_Banks_ Labour_Party_

Gordon_Benjamin_Isnor Liberal_Party_of_Canada

Gordon_Beverly_Walker United_Farmers_of_Alberta

Gordon_Bilney Australian_Labor_Party

Gordon_Birtwistle Liberal_Democrats

Gordon_Blair_ Liberal_Party_of_Canada

Gordon_Bradbery Independent_

Gordon_Brown Labour_Party_

Gordon_Brown_ Australian_Labor_Party

Gordon_Browning Democratic_Party_

Gordon_Bruce_ Australian_Labor_Party

Gordon_Bryant Australian_Labor_Party

Gordon_Cameron_Edwards Liberal_Party_of_Canada

Gordon_Campbell British_Columbia_Liberal_Party

Gordon_Campbell,_Baron_Campbell_of_Croy Conservative_Party_

Gordon_Canfield Republican_Party_

Gordon_Carton Progressive_Conservative_Party_of_Ontario

Gordon_Chalk Liberal_Party_of_Australia

Gordon_Chaplin Progressive_Conservative_Party_of_Canada

Gordon_Chown Progressive_Conservative_Party_of_Canada

Gordon_Coates New_Zealand_Reform_Party

Gordon_Copeland Conservative_Party_of_New_Zealand

Gordon_Cressy Ontario_New_Democratic_Party

Gordon_Crooks_Wilson Conservative_Party_of_Canada_

Gordon_Crooks_Wilson Unionist_Party_

Gordon_Daniel_Conant Ontario_Liberal_Party

Gordon_Darcy_Lilo National_Coalition_for_Reform_and_Advancement

Gordon_Davidson_ Liberal_Party_of_Australia

Gordon_Dean_ Liberal_Party_of_Australia

Gordon_Denlinger Republican_Party_

Gordon_Dirks Progressive_Conservative_Party_of_Alberta

Gordon_Dove_ Republican_Party_

Gordon_Drummond_Clancy Progressive_Conservative_Party_of_Canada

Gordon_Dunne Democratic_Unionist_Party

Gordon_E._Cole Republican_Party_

Gordon_E._Romkey Nova_Scotia_Liberal_Party

Gordon_Earle New_Democratic_Party

Gordon_Elsworth_Smith Progressive_Conservative_Party_of_Ontario

Gordon_F._Marsh Democratic_Party_

Gordon_Fairweather Progressive_Conservative_Party_of_Canada

Gordon_Fogo Liberal_Party_of_Canada

Gordon_Forster United_Farmers_of_Alberta

Gordon_Fox Democratic_Party_

Gordon_Fraser_ Conservative_Party_of_Canada_

Gordon_Fraser_ Progressive_Conservative_Party_of_Canada

Gordon_Freeth Liberal_Party_of_Australia

Gordon_Giffin Democratic_Party_

Gordon_Gilchrist Progressive_Conservative_Party_of_Canada

Gordon_Gray_ Republican_Party_

Gordon_Gray_Currie Progressive_Conservative_Party_of_Saskatchewan

Gordon_Graydon Progressive_Conservative_Party_of_Canada

Gordon_Graydon_ Progressive_Conservative_Association_of_Alberta

Gordon_H._Fitzgerald Progressive_Conservative_Association_of_Nova_Scotia

Gordon_H._Mansfield Republican_Party_

Gordon_H._Scherer Republican_Party_

Gordon_H._Smith Republican_Party_

Gordon_Helsel Republican_Party_

Gordon_Henderson_ Conservative_Party_

Gordon_Hendrick Republican_Party_

Gordon_Hewart,_1st_Viscount_Hewart Liberal_Party_

Gordon_Hickman_Garland Democratic_Party_

Gordon_Hill_ Australian_Labor_Party

Gordon_Hintz Democratic_Party_

Gordon_Hogg British_Columbia_Liberal_Party

Gordon_Howie Republican_Party_

Gordon_Howlett_Dean Progressive_Conservative_Party_of_Ontario

Gordon_Innes_ Ontario_Liberal_Party

Gordon_J._Humphrey Independent_politician

Gordon_Jackett United_Australia_Party

Gordon_Jackett Democratic_Party_

Gordon_Jackett Liberal_Party_of_Australia

Gordon_Jackson_ Labour_Party_

Gordon_Joseloff Democratic_Party_of_Connecticut

Gordon_Kesler Western_Canada_Concept

Gordon_Klingenschmitt Republican_Party_

Gordon_L._Allott Republican_Party_

Gordon_L._Park Republican_Party_

Gordon_L._S._Hart Nova_Scotia_Liberal_Party

Gordon_Lavergne Progressive_Conservative_Party_of_Ontario

Gordon_Lindhurst Scottish_Conservative_Party

Gordon_Linton Democratic_Party_

Gordon_Lockhart_Bennett Prince_Edward_Island_Liberal_Party

Gordon_Lyons Democratic_Unionist_Party

Gordon_M._Johnson Democratic_Party_

Gordon_MacDonald_ Scottish_National_Party

Gordon_MacMurchy Saskatchewan_New_Democratic_Party

Gordon_Marsden Labour_Party_

Gordon_Masters Liberal_Party_of_Australia

Gordon_Matheson Scottish_Labour_Party

Gordon_McIntosh Australian_Labor_Party

Gordon_McLendon Libertarian_Party_

Gordon_McLendon Democratic_Party_

Gordon_McLendon Republican_Party_

Gordon_McMaster Labour_Party_

Gordon_Millen Progressive_Conservative_Party_of_Ontario

Gordon_Miniely Progressive_Conservative_Association_of_Alberta

Gordon_Mowrer Democratic_Party_

Gordon_Moyes Family_First_Party

Gordon_Moyes Christian_Democratic_Party_

Gordon_Mydland Republican_Party_

Gordon_Newell_Mott Republican_Party_

Gordon_Nuttall Australian_Labor_Party

Gordon_O'Connor Conservative_Party_of_Canada

Gordon_Oakes Labor_Party_

Gordon_Persons Democratic_Party_

Gordon_Pittock Progressive_Conservative_Party_of_Ontario

Gordon_Prentice Labor_Party_

Gordon_Prentice Labour_Party_

Gordon_Purdy Liberal_Party_of_Canada

Gordon_R._England Republican_Party_

Gordon_Renner Republican_Party_

Gordon_Rich-Phillips Liberal_Party_of_Australia

Gordon_Ritchie Progressive_Conservative_Party_of_Canada

Gordon_S._Cowan Nova_Scotia_Liberal_Party

Gordon_Scholes Australian_Labor_Party

Gordon_Sidney_Harrington Progressive_Conservative_Association_of_Nova_Scotia

Gordon_Simpson National_Party_of_Australia

Gordon_Sprigg Progressive_Party_

Gordon_St._Angelo Democratic_Party_

Gordon_St._Angelo Republican_Party_

Gordon_Stirling Australian_Labor_Party

Gordon_Stromberg Progressive_Conservative_Association_of_Alberta

Gordon_Thomas_ Democratic_Party_

Gordon_Tidman Progressive_Conservative_Association_of_Nova_Scotia

Gordon_Towers Progressive_Conservative_Party_of_Canada

Gordon_Vance Republican_Party_

Gordon_Walgren Democratic_Party_

Gordon_Walker_ Progressive_Conservative_Party_of_Ontario

Gordon_Wallace_Scott Liberal_Party_of_Quebec

Gordon_William_Hanson British_Columbia_New_Democratic_Party

Gordon_William_Lee Social_Credit_Party_of_Alberta

Gordon_Wilson_ Nova_Scotia_Liberal_Party

Gordon_Wilson_ Scottish_National_Party

Gordon_Wright_ Alberta_New_Democratic_Party

Gordon_Wyant Saskatchewan_Party

Gore_Vidal Democratic_Party_

Gorka_Maneiro Spanish_Socialist_Workers'_Party

Gorka_Maneiro Union,_Progress_and_Democracy

Gosbert_Blandes Chama_Cha_Mapinduzi

Goshi_Hosono Democratic_Party_of_Japan

Goswin_de_Stassart Liberal_Party_

Gottfrid_Lindsten Minnesota_Farmer-Labor_Party

Gottfried_Eichelbrönner Christian_Social_Union_of_Bavaria

Gottfried_Lessing Socialist_Unity_Party_of_Germany

Gottlieb_Duttweiler Landesring_der_Unabhängigen

Gough_Whitlam Australian_Labor_Party

Gouri_Sankar_Dutta All_India_Trinamool_Congress

Goutam_Deb All_India_Trinamool_Congress

Gouverneur_Morris Federalist_Party

Gouverneur_Morris_Jr. Republican_Party_

Gove_Saulsbury Democratic_Party_

Government_of_Mahmoud_Ahmadinejad_ Alliance_of_Builders_of_Islamic_Iran

Government_of_Mir-Hossein_Mousavi_ Combatant_Clergy_Association

Government_of_Mir-Hossein_Mousavi_ Independent_

Government_of_Mohammad-Ali_Rajai_ Islamic_Republican_Party

Government_of_Mohammad-Javad_Bahonar_ Islamic_Republican_Party

Government_of_Mohammad-Javad_Bahonar___Mohammad-Javad_Bahonarمحمد_جواد_باهنر__1 Islamic_Republican_Party

Government_of_Mohammad_Khatami_ Association_of_Combatant_Clerics

Governorship_of_Sarah_Palin Republican_Party_

Govind_Ballabh_Pant Indian_National_Congress

Govind_Das_Richharia Indian_National_Congress

Govind_M._Karjol Bharatiya_Janata_Party

Govind_Malviya Indian_National_Congress

Govind_Narayan_Singh Indian_National_Congress

Govind_Narayan_Singh__INC-politician-stub__1 Indian_National_Congress

Govind_Patel Bhartiya_Janata_Party

Govind_Prajapati Bhartiya_Janata_Party

Govind_Prasad_Mishra Bharatiya_Janata_Party

Govind_Singh Indian_National_Congress_

Govind_Singh_Dotasra Indian_National_Congress

Govind_Singh_Gurjar__INC-politician-stub__1 Indian_National_Congress
